Freq.	V(N002,N003)
1.65196179822891e+001	(-2.15445740385526e-005dB,-1.38269082961547e-001°)
1.65576996346942e+001	(-2.16440190302082e-005dB,-1.38587825150793e-001°)
1.65958690743745e+001	(-2.17439230372753e-005dB,-1.38907302109976e-001°)
1.66341265037006e+001	(-2.18442881774380e-005dB,-1.39227515532870e-001°)
1.66724721255095e+001	(-2.19451165799528e-005dB,-1.39548467117151e-001°)
1.67109061431060e+001	(-2.20464103827553e-005dB,-1.39870158564412e-001°)
1.67494287602633e+001	(-2.21481717305314e-005dB,-1.40192591580163e-001°)
1.67880401812245e+001	(-2.22504027882184e-005dB,-1.40515767873851e-001°)
1.68267406107036e+001	(-2.23531057226822e-005dB,-1.40839689158858e-001°)
1.68655302538863e+001	(-2.24562827085036e-005dB,-1.41164357152520e-001°)
1.69044093164315e+001	(-2.25599359356928e-005dB,-1.41489773576128e-001°)
1.69433780044722e+001	(-2.26640676010107e-005dB,-1.41815940154944e-001°)
1.69824365246163e+001	(-2.27686799127900e-005dB,-1.42142858618203e-001°)
1.70215850839484e+001	(-2.28737750899715e-005dB,-1.42470530699130e-001°)
1.70608238900301e+001	(-2.29793553649968e-005dB,-1.42798958134941e-001°)
1.71001531509018e+001	(-2.30854229712719e-005dB,-1.43128142666859e-001°)
1.71395730750831e+001	(-2.31919801643825e-005dB,-1.43458086040121e-001°)
1.71790838715748e+001	(-2.32990291979861e-005dB,-1.43788790003985e-001°)
1.72186857498589e+001	(-2.34065723430982e-005dB,-1.44120256311743e-001°)
1.72583789199009e+001	(-2.35146118842349e-005dB,-1.44452486720725e-001°)
1.72981635921499e+001	(-2.36231501116989e-005dB,-1.44785482992316e-001°)
1.73380399775402e+001	(-2.37321893235074e-005dB,-1.45119246891959e-001°)
1.73780082874926e+001	(-2.38417318398576e-005dB,-1.45453780189166e-001°)
1.74180687339150e+001	(-2.39517799722678e-005dB,-1.45789084657529e-001°)
1.74582215292039e+001	(-2.40623360650439e-005dB,-1.46125162074726e-001°)
1.74984668862454e+001	(-2.41734024576700e-005dB,-1.46462014222535e-001°)
1.75388050184165e+001	(-2.42849815050602e-005dB,-1.46799642886841e-001°)
1.75792361395858e+001	(-2.43970755765933e-005dB,-1.47138049857643e-001°)
1.76197604641151e+001	(-2.45096870474346e-005dB,-1.47477236929068e-001°)
1.76603782068605e+001	(-2.46228183072145e-005dB,-1.47817205899379e-001°)
1.77010895831730e+001	(-2.47364717542424e-005dB,-1.48157958570982e-001°)
1.77418948089005e+001	(-2.48506497984001e-005dB,-1.48499496750440e-001°)
1.77827941003880e+001	(-2.49653548611416e-005dB,-1.48841822248478e-001°)
1.78237876744797e+001	(-2.50805893735642e-005dB,-1.49184936879996e-001°)
1.78648757485193e+001	(-2.51963557879809e-005dB,-1.49528842464077e-001°)
1.79060585403518e+001	(-2.53126565460973e-005dB,-1.49873540823997e-001°)
1.79473362683241e+001	(-2.54294941243349e-005dB,-1.50219033787235e-001°)
1.79887091512867e+001	(-2.55468709942940e-005dB,-1.50565323185482e-001°)
1.80301774085945e+001	(-2.56647896497547e-005dB,-1.50912410854651e-001°)
1.80717412601081e+001	(-2.57832525912476e-005dB,-1.51260298634888e-001°)
1.81134009261948e+001	(-2.59022623270182e-005dB,-1.51608988370578e-001°)
1.81551566277301e+001	(-2.60218213865274e-005dB,-1.51958481910360e-001°)
1.81970085860986e+001	(-2.61419323002009e-005dB,-1.52308781107133e-001°)
1.82389570231952e+001	(-2.62625976177510e-005dB,-1.52659887818067e-001°)
1.82810021614262e+001	(-2.63838198985338e-005dB,-1.53011803904612e-001°)
1.83231442237109e+001	(-2.65056017105844e-005dB,-1.53364531232510e-001°)
1.83653834334822e+001	(-2.66279456392962e-005dB,-1.53718071671804e-001°)
1.84077200146883e+001	(-2.67508542797063e-005dB,-1.54072427096845e-001°)
1.84501541917935e+001	(-2.68743302374593e-005dB,-1.54427599386306e-001°)
1.84926861897795e+001	(-2.69983761307369e-005dB,-1.54783590423191e-001°)
1.85353162341469e+001	(-2.71229945883281e-005dB,-1.55140402094843e-001°)
1.85780445509157e+001	(-2.72481882563807e-005dB,-1.55498036292955e-001°)
1.86208713666274e+001	(-2.73739597877925e-005dB,-1.55856494913584e-001°)
1.86637969083454e+001	(-2.75003118528201e-005dB,-1.56215779857151e-001°)
1.87068214036567e+001	(-2.76272471265415e-005dB,-1.56575893028464e-001°)
1.87499450806729e+001	(-2.77547683062150e-005dB,-1.56936836336718e-001°)
1.87931681680314e+001	(-2.78828780900632e-005dB,-1.57298611695508e-001°)
1.88364908948967e+001	(-2.80115791965601e-005dB,-1.57661221022843e-001°)
1.88799134909617e+001	(-2.81408743596091e-005dB,-1.58024666241150e-001°)
1.89234361864485e+001	(-2.82707663189001e-005dB,-1.58388949277288e-001°)
1.89670592121102e+001	(-2.84012578276238e-005dB,-1.58754072062560e-001°)
1.90107827992317e+001	(-2.85323516515074e-005dB,-1.59120036532716e-001°)
1.90546071796312e+001	(-2.86640505746008e-005dB,-1.59486844627971e-001°)
1.90985325856611e+001	(-2.87963573896331e-005dB,-1.59854498293012e-001°)
1.91425592502096e+001	(-2.89292748999414e-005dB,-1.60222999477008e-001°)
1.91866874067016e+001	(-2.90628059242923e-005dB,-1.60592350133620e-001°)
1.92309172891003e+001	(-2.91969532978464e-005dB,-1.60962552221013e-001°)
1.92752491319080e+001	(-2.93317198634792e-005dB,-1.61333607701866e-001°)
1.93196831701679e+001	(-2.94671084785316e-005dB,-1.61705518543381e-001°)
1.93642196394647e+001	(-2.96031220148096e-005dB,-1.62078286717295e-001°)
1.94088587759265e+001	(-2.97397633576202e-005dB,-1.62451914199890e-001°)
1.94536008162253e+001	(-2.98770354009497e-005dB,-1.62826402972002e-001°)
1.94984459975791e+001	(-3.00149410619287e-005dB,-1.63201755019034e-001°)
1.95433945577526e+001	(-3.01534832605811e-005dB,-1.63577972330965e-001°)
1.95884467350586e+001	(-3.02926649371821e-005dB,-1.63955056902360e-001°)
1.96336027683591e+001	(-3.04324890445433e-005dB,-1.64333010732384e-001°)
1.96788628970671e+001	(-3.05729585451204e-005dB,-1.64711835824807e-001°)
1.97242273611472e+001	(-3.07140764187269e-005dB,-1.65091534188019e-001°)
1.97696964011172e+001	(-3.08558456577133e-005dB,-1.65472107835039e-001°)
1.98152702580496e+001	(-3.09982692708238e-005dB,-1.65853558783527e-001°)
1.98609491735723e+001	(-3.11413502735535e-005dB,-1.66235889055792e-001°)
1.99067333898705e+001	(-3.12850917055060e-005dB,-1.66619100678806e-001°)
1.99526231496874e+001	(-3.14294966149641e-005dB,-1.67003195684211e-001°)
1.99986186963261e+001	(-3.15745680579259e-005dB,-1.67388176108333e-001°)
2.00447202736502e+001	(-3.17203091183553e-005dB,-1.67774043992193e-001°)
2.00909281260859e+001	(-3.18667228850381e-005dB,-1.68160801381515e-001°)
2.01372424986225e+001	(-3.20138124621900e-005dB,-1.68548450326738e-001°)
2.01836636368142e+001	(-3.21615809675275e-005dB,-1.68936992883027e-001°)
2.02301917867813e+001	(-3.23100315351611e-005dB,-1.69326431110287e-001°)
2.02768271952114e+001	(-3.24591673165599e-005dB,-1.69716767073166e-001°)
2.03235701093608e+001	(-3.26089914709077e-005dB,-1.70108002841076e-001°)
2.03704207770558e+001	(-3.27595071766754e-005dB,-1.70500140488195e-001°)
2.04173794466939e+001	(-3.29107176277638e-005dB,-1.70893182093485e-001°)
2.04644463672453e+001	(-3.30626260286814e-005dB,-1.71287129740697e-001°)
2.05116217882542e+001	(-3.32152356012952e-005dB,-1.71681985518387e-001°)
2.05589059598400e+001	(-3.33685495819377e-005dB,-1.72077751519924e-001°)
2.06062991326986e+001	(-3.35225712242995e-005dB,-1.72474429843504e-001°)
2.06538015581038e+001	(-3.36773037907508e-005dB,-1.72872022592155e-001°)
2.07014134879090e+001	(-3.38327505668060e-005dB,-1.73270531873757e-001°)
2.07491351745476e+001	(-3.39889148456946e-005dB,-1.73669959801046e-001°)
2.07969668710355e+001	(-3.41457999418620e-005dB,-1.74070308491628e-001°)
2.08449088309714e+001	(-3.43034091803614e-005dB,-1.74471580067991e-001°)
2.08929613085389e+001	(-3.44617459045687e-005dB,-1.74873776657514e-001°)
2.09411245585075e+001	(-3.46208134713612e-005dB,-1.75276900392480e-001°)
2.09893988362338e+001	(-3.47806152549741e-005dB,-1.75680953410087e-001°)
2.10377843976633e+001	(-3.49411546431442e-005dB,-1.76085937852459e-001°)
2.10862814993314e+001	(-3.51024350448236e-005dB,-1.76491855866657e-001°)
2.11348903983650e+001	(-3.52644598757155e-005dB,-1.76898709604691e-001°)
2.11836113524835e+001	(-3.54272325737028e-005dB,-1.77306501223531e-001°)
2.12324446200007e+001	(-3.55907565901697e-005dB,-1.77715232885120e-001°)
2.12813904598256e+001	(-3.57550353909660e-005dB,-1.78124906756383e-001°)
2.13304491314643e+001	(-3.59200724621926e-005dB,-1.78535525009239e-001°)
2.13796208950208e+001	(-3.60858713053803e-005dB,-1.78947089820615e-001°)
2.14289060111991e+001	(-3.62524354345968e-005dB,-1.79359603372454e-001°)
2.14783047413038e+001	(-3.64197683831966e-005dB,-1.79773067851728e-001°)
2.15278173472422e+001	(-3.65878736980356e-005dB,-1.80187485450452e-001°)
2.15774440915251e+001	(-3.67567549481496e-005dB,-1.80602858365691e-001°)
2.16271852372687e+001	(-3.69264157083612e-005dB,-1.81019188799574e-001°)
2.16770410481954e+001	(-3.70968595824230e-005dB,-1.81436478959309e-001°)
2.17270117886359e+001	(-3.72680901827673e-005dB,-1.81854731057189e-001°)
2.17770977235300e+001	(-3.74401111411137e-005dB,-1.82273947310604e-001°)
2.18272991184285e+001	(-3.76129261055756e-005dB,-1.82694129942059e-001°)
2.18776162394940e+001	(-3.77865387377677e-005dB,-1.83115281179180e-001°)
2.19280493535029e+001	(-3.79609527272709e-005dB,-1.83537403254726e-001°)
2.19785987278467e+001	(-3.81361717665596e-005dB,-1.83960498406606e-001°)
2.20292646305330e+001	(-3.83121995741456e-005dB,-1.84384568877882e-001°)
2.20800473301874e+001	(-3.84890398781845e-005dB,-1.84809616916791e-001°)
2.21309470960548e+001	(-3.86666964376912e-005dB,-1.85235644776749e-001°)
2.21819641980006e+001	(-3.88451730116811e-005dB,-1.85662654716367e-001°)
2.22330989065124e+001	(-3.90244733900286e-005dB,-1.86090648999461e-001°)
2.22843514927014e+001	(-3.92046013751452e-005dB,-1.86519629895066e-001°)
2.23357222283037e+001	(-3.93855607829434e-005dB,-1.86949599677447e-001°)
2.23872113856818e+001	(-3.95673554563377e-005dB,-1.87380560626109e-001°)
2.24388192378261e+001	(-3.97499892488506e-005dB,-1.87812515025813e-001°)
2.24905460583562e+001	(-3.99334660323277e-005dB,-1.88245465166586e-001°)
2.25423921215227e+001	(-4.01177896988661e-005dB,-1.88679413343732e-001°)
2.25943577022082e+001	(-4.03029641550284e-005dB,-1.89114361857847e-001°)
2.26464430759290e+001	(-4.04889933314859e-005dB,-1.89550313014828e-001°)
2.26986485188366e+001	(-4.06758811714473e-005dB,-1.89987269125887e-001°)
2.27509743077191e+001	(-4.08636316383723e-005dB,-1.90425232507565e-001°)
2.28034207200025e+001	(-4.10522487130795e-005dB,-1.90864205481741e-001°)
2.28559880337527e+001	(-4.12417363985678e-005dB,-1.91304190375645e-001°)
2.29086765276761e+001	(-4.14320987094084e-005dB,-1.91745189521871e-001°)
2.29614864811220e+001	(-4.16233396862104e-005dB,-1.92187205258392e-001°)
2.30144181740834e+001	(-4.18154633821196e-005dB,-1.92630239928566e-001°)
2.30674718871990e+001	(-4.20084738714978e-005dB,-1.93074295881155e-001°)
2.31206479017543e+001	(-4.22023752489586e-005dB,-1.93519375470332e-001°)
2.31739464996831e+001	(-4.23971716255095e-005dB,-1.93965481055700e-001°)
2.32273679635694e+001	(-4.25928671333743e-005dB,-1.94412615002296e-001°)
2.32809125766484e+001	(-4.27894659202067e-005dB,-1.94860779680611e-001°)
2.33345806228083e+001	(-4.29869721596978e-005dB,-1.95309977466599e-001°)
2.33883723865918e+001	(-4.31853900361473e-005dB,-1.95760210741690e-001°)
2.34422881531975e+001	(-4.33847237589280e-005dB,-1.96211481892804e-001°)
2.34963282084814e+001	(-4.35849775557359e-005dB,-1.96663793312360e-001°)
2.35504928389584e+001	(-4.37861556716254e-005dB,-1.97117147398293e-001°)
2.36047823318040e+001	(-4.39882623747959e-005dB,-1.97571546554066e-001°)
2.36591969748558e+001	(-4.41913019536981e-005dB,-1.98026993188678e-001°)
2.37137370566148e+001	(-4.43952787073913e-005dB,-1.98483489716685e-001°)
2.37684028662470e+001	(-4.46001969677228e-005dB,-1.98941038558204e-001°)
2.38231946935852e+001	(-4.48060610781125e-005dB,-1.99399642138933e-001°)
2.38781128291300e+001	(-4.50128754022321e-005dB,-1.99859302890160e-001°)
2.39331575640521e+001	(-4.52206443307552e-005dB,-2.00320023248775e-001°)
2.39883291901931e+001	(-4.54293722659283e-005dB,-2.00781805657288e-001°)
2.40436280000676e+001	(-4.56390636350711e-005dB,-2.01244652563835e-001°)
2.40990542868642e+001	(-4.58497228867195e-005dB,-2.01708566422197e-001°)
2.41546083444476e+001	(-4.60613544867682e-005dB,-2.02173549691810e-001°)
2.42102904673600e+001	(-4.62739629223278e-005dB,-2.02639604837779e-001°)
2.42661009508224e+001	(-4.64875527036537e-005dB,-2.03106734330888e-001°)
2.43220400907364e+001	(-4.67021283631818e-005dB,-2.03574940647621e-001°)
2.43781081836857e+001	(-4.69176944458851e-005dB,-2.04044226270164e-001°)
2.44343055269379e+001	(-4.71342555266316e-005dB,-2.04514593686428e-001°)
2.44906324184457e+001	(-4.73518161966838e-005dB,-2.04986045390058e-001°)
2.45470891568485e+001	(-4.75703810723778e-005dB,-2.05458583880443e-001°)
2.46036760414745e+001	(-4.77899547825865e-005dB,-2.05932211662737e-001°)
2.46603933723416e+001	(-4.80105419899357e-005dB,-2.06406931247865e-001°)
2.47172414501595e+001	(-4.82321473715168e-005dB,-2.06882745152540e-001°)
2.47742205763310e+001	(-4.84547756266015e-005dB,-2.07359655899277e-001°)
2.48313310529539e+001	(-4.86784314737493e-005dB,-2.07837666016403e-001°)
2.48885731828221e+001	(-4.89031196585218e-005dB,-2.08316778038073e-001°)
2.49459472694277e+001	(-4.91288449457680e-005dB,-2.08796994504283e-001°)
2.50034536169625e+001	(-4.93556121205888e-005dB,-2.09278317960883e-001°)
2.50610925303193e+001	(-4.95834259960518e-005dB,-2.09760750959591e-001°)
2.51188643150939e+001	(-4.98122913977616e-005dB,-2.10244296058005e-001°)
2.51767692775867e+001	(-5.00422131831468e-005dB,-2.10728955819619e-001°)
2.52348077248039e+001	(-5.02731962298878e-005dB,-2.11214732813836e-001°)
2.52929799644596e+001	(-5.05052454291665e-005dB,-2.11701629615979e-001°)
2.53512863049772e+001	(-5.07383657078464e-005dB,-2.12189648807307e-001°)
2.54097270554912e+001	(-5.09725620111138e-005dB,-2.12678792975031e-001°)
2.54683025258485e+001	(-5.12078393005500e-005dB,-2.13169064712321e-001°)
2.55270130266106e+001	(-5.14442025714885e-005dB,-2.13660466618327e-001°)
2.55858588690546e+001	(-5.16816568279430e-005dB,-2.14153001298186e-001°)
2.56448403651753e+001	(-5.19202071125016e-005dB,-2.14646671363044e-001°)
2.57039578276867e+001	(-5.21598584822180e-005dB,-2.15141479430061e-001°)
2.57632115700238e+001	(-5.24006160192199e-005dB,-2.15637428122430e-001°)
2.58226019063440e+001	(-5.26424848297441e-005dB,-2.16134520069392e-001°)
2.58821291515290e+001	(-5.28854700422081e-005dB,-2.16632757906245e-001°)
2.59417936211862e+001	(-5.31295768120318e-005dB,-2.17132144274362e-001°)
2.60015956316508e+001	(-5.33748103110297e-005dB,-2.17632681821204e-001°)
2.60615354999870e+001	(-5.36211757447691e-005dB,-2.18134373200334e-001°)
2.61216135439901e+001	(-5.38686783342476e-005dB,-2.18637221071431e-001°)
2.61818300821879e+001	(-5.41173233293938e-005dB,-2.19141228100301e-001°)
2.62421854338425e+001	(-5.43671160061744e-005dB,-2.19646396958899e-001°)
2.63026799189518e+001	(-5.46180616550222e-005dB,-2.20152730325334e-001°)
2.63633138582518e+001	(-5.48701656059087e-005dB,-2.20660230883890e-001°)
2.64240875732175e+001	(-5.51234332003785e-005dB,-2.21168901325037e-001°)
2.64850013860650e+001	(-5.53778698108359e-005dB,-2.21678744345444e-001°)
2.65460556197534e+001	(-5.56334808289731e-005dB,-2.22189762647998e-001°)
2.66072505979861e+001	(-5.58902716831280e-005dB,-2.22701958941814e-001°)
2.66685866452128e+001	(-5.61482478112829e-005dB,-2.23215335942251e-001°)
2.67300640866311e+001	(-5.64074146919235e-005dB,-2.23729896370926e-001°)
2.67916832481883e+001	(-5.66677778170369e-005dB,-2.24245642955730e-001°)
2.68534444565830e+001	(-5.69293427046488e-005dB,-2.24762578430839e-001°)
2.69153480392671e+001	(-5.71921149065375e-005dB,-2.25280705536733e-001°)
2.69773943244472e+001	(-5.74560999956979e-005dB,-2.25800027020205e-001°)
2.70395836410864e+001	(-5.77213035673056e-005dB,-2.26320545634380e-001°)
2.71019163189064e+001	(-5.79877312464320e-005dB,-2.26842264138731e-001°)
2.71643926883888e+001	(-5.82553886851509e-005dB,-2.27365185299087e-001°)
2.72270130807771e+001	(-5.85242815586813e-005dB,-2.27889311887653e-001°)
2.72897778280783e+001	(-5.87944155673163e-005dB,-2.28414646683023e-001°)
2.73526872630650e+001	(-5.90657964412443e-005dB,-2.28941192470194e-001°)
2.74157417192767e+001	(-5.93384299357280e-005dB,-2.29468952040585e-001°)
2.74789415310219e+001	(-5.96123218320681e-005dB,-2.29997928192045e-001°)
2.75422870333796e+001	(-5.98874779404966e-005dB,-2.30528123728872e-001°)
2.76057785622014e+001	(-6.01639040924624e-005dB,-2.31059541461828e-001°)
2.76694164541130e+001	(-6.04416061541314e-005dB,-2.31592184208152e-001°)
2.77332010465163e+001	(-6.07205900099934e-005dB,-2.32126054791576e-001°)
2.77971326775908e+001	(-6.10008615792555e-005dB,-2.32661156042342e-001°)
2.78612116862956e+001	(-6.12824268081274e-005dB,-2.33197490797211e-001°)
2.79254384123713e+001	(-6.15652916630712e-005dB,-2.33735061899486e-001°)
2.79898131963415e+001	(-6.18494621462308e-005dB,-2.34273872199020e-001°)
2.80543363795150e+001	(-6.21349442800026e-005dB,-2.34813924552236e-001°)
2.81190083039873e+001	(-6.24217441234287e-005dB,-2.35355221822138e-001°)
2.81838293126424e+001	(-6.27098677538753e-005dB,-2.35897766878330e-001°)
2.82487997491549e+001	(-6.29993212814973e-005dB,-2.36441562597029e-001°)
2.83139199579916e+001	(-6.32901108511670e-005dB,-2.36986611861083e-001°)
2.83791902844134e+001	(-6.35822426231876e-005dB,-2.37532917559979e-001°)
2.84446110744770e+001	(-6.38757227954727e-005dB,-2.38080482589869e-001°)
2.85101826750369e+001	(-6.41705575919745e-005dB,-2.38629309853575e-001°)
2.85759054337473e+001	(-6.44667532607548e-005dB,-2.39179402260613e-001°)
2.86417796990636e+001	(-6.47643160884506e-005dB,-2.39730762727202e-001°)
2.87078058202447e+001	(-6.50632523838799e-005dB,-2.40283394176282e-001°)
2.87739841473545e+001	(-6.53635684857566e-005dB,-2.40837299537531e-001°)
2.88403150312638e+001	(-6.56652707646194e-005dB,-2.41392481747378e-001°)
2.89067988236525e+001	(-6.59683656151165e-005dB,-2.41948943749018e-001°)
2.89734358770110e+001	(-6.62728594675784e-005dB,-2.42506688492433e-001°)
2.90402265446423e+001	(-6.65787587783741e-005dB,-2.43065718934399e-001°)
2.91071711806638e+001	(-6.68860700356973e-005dB,-2.43626038038509e-001°)
2.91742701400094e+001	(-6.71947997557089e-005dB,-2.44187648775188e-001°)
2.92415237784311e+001	(-6.75049544835016e-005dB,-2.44750554121701e-001°)
2.93089324525009e+001	(-6.78165408008143e-005dB,-2.45314757062181e-001°)
2.93764965196130e+001	(-6.81295653134961e-005dB,-2.45880260587634e-001°)
2.94442163379853e+001	(-6.84440346582564e-005dB,-2.46447067695961e-001°)
2.95120922666616e+001	(-6.87599555045937e-005dB,-2.47015181391971e-001°)
2.95801246655132e+001	(-6.90773345528668e-005dB,-2.47584604687400e-001°)
2.96483138952411e+001	(-6.93961785323665e-005dB,-2.48155340600922e-001°)
2.97166603173779e+001	(-6.97164942071012e-005dB,-2.48727392158172e-001°)
2.97851642942896e+001	(-7.00382883680824e-005dB,-2.49300762391754e-001°)
2.98538261891773e+001	(-7.03615678410397e-005dB,-2.49875454341263e-001°)
2.99226463660796e+001	(-7.06863394777413e-005dB,-2.50451471053298e-001°)
2.99916251898742e+001	(-7.10126101694950e-005dB,-2.51028815581482e-001°)
3.00607630262800e+001	(-7.13403868317187e-005dB,-2.51607490986471e-001°)
3.01300602418589e+001	(-7.16696764203344e-005dB,-2.52187500335979e-001°)
3.01995172040178e+001	(-7.20004859153742e-005dB,-2.52768846704788e-001°)
3.02691342810107e+001	(-7.23328223335168e-005dB,-2.53351533174765e-001°)
3.03389118419403e+001	(-7.26666927203729e-005dB,-2.53935562834881e-001°)
3.04088502567604e+001	(-7.30021041572355e-005dB,-2.54520938781226e-001°)
3.04789498962774e+001	(-7.33390637591513e-005dB,-2.55107664117025e-001°)
3.05492111321527e+001	(-7.36775786691345e-005dB,-2.55695741952654e-001°)
3.06196343369044e+001	(-7.40176560668462e-005dB,-2.56285175405658e-001°)
3.06902198839092e+001	(-7.43593031618438e-005dB,-2.56875967600767e-001°)
3.07609681474047e+001	(-7.47025272022600e-005dB,-2.57468121669910e-001°)
3.08318795024911e+001	(-7.50473354670884e-005dB,-2.58061640752236e-001°)
3.09029543251335e+001	(-7.53937352671477e-005dB,-2.58656527994129e-001°)
3.09741929921634e+001	(-7.57417339499032e-005dB,-2.59252786549221e-001°)
3.10455958812811e+001	(-7.60913388936814e-005dB,-2.59850419578415e-001°)
3.11171633710577e+001	(-7.64425575105621e-005dB,-2.60449430249897e-001°)
3.11888958409369e+001	(-7.67953972521655e-005dB,-2.61049821739155e-001°)
3.12607936712371e+001	(-7.71498655980794e-005dB,-2.61651597228994e-001°)
3.13328572431534e+001	(-7.75059700703243e-005dB,-2.62254759909556e-001°)
3.14050869387597e+001	(-7.78637182159962e-005dB,-2.62859312978331e-001°)
3.14774831410107e+001	(-7.82231176207661e-005dB,-2.63465259640183e-001°)
3.15500462337438e+001	(-7.85841759079167e-005dB,-2.64072603107358e-001°)
3.16227766016813e+001	(-7.89469007364131e-005dB,-2.64681346599507e-001°)
3.16956746304324e+001	(-7.93112997960816e-005dB,-2.65291493343698e-001°)
3.17687407064952e+001	(-7.96773808162885e-005dB,-2.65903046574440e-001°)
3.18419752172587e+001	(-8.00451515591897e-005dB,-2.66516009533692e-001°)
3.19153785510051e+001	(-8.04146198216596e-005dB,-2.67130385470887e-001°)
3.19889510969114e+001	(-8.07857934420414e-005dB,-2.67746177642945e-001°)
3.20626932450521e+001	(-8.11586802924323e-005dB,-2.68363389314293e-001°)
3.21366053864006e+001	(-8.15332882757908e-005dB,-2.68982023756880e-001°)
3.22106879128318e+001	(-8.19096253394372e-005dB,-2.69602084250195e-001°)
3.22849412171238e+001	(-8.22876994644459e-005dB,-2.70223574081286e-001°)
3.23593656929602e+001	(-8.26675186666099e-005dB,-2.70846496544775e-001°)
3.24339617349323e+001	(-8.30490910012626e-005dB,-2.71470854942876e-001°)
3.25087297385408e+001	(-8.34324245642418e-005dB,-2.72096652585415e-001°)
3.25836701001983e+001	(-8.38175274774249e-005dB,-2.72723892789843e-001°)
3.26587832172310e+001	(-8.42044079118733e-005dB,-2.73352578881258e-001°)
3.27340694878812e+001	(-8.45930740714379e-005dB,-2.73982714192421e-001°)
3.28095293113093e+001	(-8.49835341975818e-005dB,-2.74614302063771e-001°)
3.28851630875957e+001	(-8.53757965713082e-005dB,-2.75247345843447e-001°)
3.29609712177431e+001	(-8.57698695121964e-005dB,-2.75881848887304e-001°)
3.30369541036788e+001	(-8.61657613726160e-005dB,-2.76517814558929e-001°)
3.31131121482565e+001	(-8.65634805521916e-005dB,-2.77155246229661e-001°)
3.31894457552584e+001	(-8.69630354852666e-005dB,-2.77794147278610e-001°)
3.32659553293978e+001	(-8.73644346428322e-005dB,-2.78434521092670e-001°)
3.33426412763208e+001	(-8.77676865383128e-005dB,-2.79076371066541e-001°)
3.34195040026087e+001	(-8.81727997217805e-005dB,-2.79719700602748e-001°)
3.34965439157801e+001	(-8.85797827857413e-005dB,-2.80364513111655e-001°)
3.35737614242928e+001	(-8.89886443612772e-005dB,-2.81010812011486e-001°)
3.36511569375464e+001	(-8.93993931161179e-005dB,-2.81658600728340e-001°)
3.37287308658842e+001	(-8.98120377642843e-005dB,-2.82307882696215e-001°)
3.38064836205954e+001	(-9.02265870545162e-005dB,-2.82958661357020e-001°)
3.38844156139175e+001	(-9.06430497750942e-005dB,-2.83610940160597e-001°)
3.39625272590381e+001	(-9.10614347625188e-005dB,-2.84264722564735e-001°)
3.40408189700973e+001	(-9.14817508899382e-005dB,-2.84920012035196e-001°)
3.41192911621901e+001	(-9.19040070671485e-005dB,-2.85576812045726e-001°)
3.41979442513681e+001	(-9.23282122473440e-005dB,-2.86235126078074e-001°)
3.42767786546423e+001	(-9.27543754300103e-005dB,-2.86894957622018e-001°)
3.43557947899847e+001	(-9.31825056532095e-005dB,-2.87556310175372e-001°)
3.44349930763311e+001	(-9.36126119897231e-005dB,-2.88219187244015e-001°)
3.45143739335828e+001	(-9.40447035653744e-005dB,-2.88883592341902e-001°)
3.45939377826094e+001	(-9.44787895455274e-005dB,-2.89549528991088e-001°)
3.46736850452504e+001	(-9.49148791283371e-005dB,-2.90217000721741e-001°)
3.47536161443178e+001	(-9.53529815688575e-005dB,-2.90886011072169e-001°)
3.48337315035984e+001	(-9.57931061539693e-005dB,-2.91556563588828e-001°)
3.49140315478558e+001	(-9.62352622168443e-005dB,-2.92228661826351e-001°)
3.49945167028329e+001	(-9.66794591359818e-005dB,-2.92902309347560e-001°)
3.50751873952540e+001	(-9.71257063284579e-005dB,-2.93577509723487e-001°)
3.51560440528270e+001	(-9.75740132595691e-005dB,-2.94254266533395e-001°)
3.52370871042459e+001	(-9.80243894351174e-005dB,-2.94932583364793e-001°)
3.53183169791928e+001	(-9.84768444081608e-005dB,-2.95612463813458e-001°)
3.53997341083406e+001	(-9.89313877712988e-005dB,-2.96293911483454e-001°)
3.54813389233547e+001	(-9.93880291614938e-005dB,-2.96976929987146e-001°)
3.55631318568956e+001	(-9.98467782677863e-005dB,-2.97661522945230e-001°)
3.56451133426215e+001	(-1.00307644812972e-004dB,-2.98347693986738e-001°)
3.57272838151900e+001	(-1.00770638573853e-004dB,-2.99035446749071e-001°)
3.58096437102607e+001	(-1.01235769369666e-004dB,-2.99724784878007e-001°)
3.58921934644976e+001	(-1.01703047063048e-004dB,-3.00415712027729e-001°)
3.59749335155713e+001	(-1.02172481558104e-004dB,-3.01108231860838e-001°)
3.60578643021613e+001	(-1.02644082817768e-004dB,-3.01802348048376e-001°)
3.61409862639584e+001	(-1.03117860836803e-004dB,-3.02498064269844e-001°)
3.62242998416669e+001	(-1.03593825665904e-004dB,-3.03195384213222e-001°)
3.63078054770072e+001	(-1.04071987394347e-004dB,-3.03894311574989e-001°)
3.63915036127177e+001	(-1.04552356169270e-004dB,-3.04594850060139e-001°)
3.64753946925578e+001	(-1.05034942170603e-004dB,-3.05297003382208e-001°)
3.65594791613095e+001	(-1.05519755635176e-004dB,-3.06000775263286e-001°)
3.66437574647803e+001	(-1.06006806843218e-004dB,-3.06706169434041e-001°)
3.67282300498055e+001	(-1.06496106123180e-004dB,-3.07413189633737e-001°)
3.68128973642501e+001	(-1.06987663851732e-004dB,-3.08121839610255e-001°)
