Freq.	V(cascada)
1.15087987467427e+002	(9.11921178699120e+000dB,1.71407394702514e+002°)
1.15353292678446e+002	(9.10410858051451e+000dB,1.71398308078050e+002°)
1.15619209481139e+002	(9.08903528424116e+000dB,1.71389856555718e+002°)
1.15885739285372e+002	(9.07399231158593e+000dB,1.71382037127587e+002°)
1.16152883504258e+002	(9.05898007115293e+000dB,1.71374846788949e+002°)
1.16420643554170e+002	(9.04399896679160e+000dB,1.71368282538533e+002°)
1.16689020854744e+002	(9.02904939764620e+000dB,1.71362341378692e+002°)
1.16958016828891e+002	(9.01413175820556e+000dB,1.71357020315604e+002°)
1.17227632902801e+002	(8.99924643835427e+000dB,1.71352316359453e+002°)
1.17497870505951e+002	(8.98439382342676e+000dB,1.71348226524618e+002°)
1.17768731071113e+002	(8.96957429425054e+000dB,1.71344747829835e+002°)
1.18040216034364e+002	(8.95478822720029e+000dB,1.71341877298382e+002°)
1.18312326835090e+002	(8.94003599424766e+000dB,1.71339611958235e+002°)
1.18585064915995e+002	(8.92531796300855e+000dB,1.71337948842227e+002°)
1.18858431723110e+002	(8.91063449679083e+000dB,1.71336884988203e+002°)
1.19132428705797e+002	(8.89598595464511e+000dB,1.71336417439171e+002°)
1.19407057316763e+002	(8.88137269141120e+000dB,1.71336543243441e+002°)
1.19682319012059e+002	(8.86679505776689e+000dB,1.71337259454767e+002°)
1.19958215251097e+002	(8.85225340027338e+000dB,1.71338563132484e+002°)
1.20234747496651e+002	(8.83774806142356e+000dB,1.71340451341628e+002°)
1.20511917214867e+002	(8.82327937968809e+000dB,1.71342921153070e+002°)
1.20789725875271e+002	(8.80884768956309e+000dB,1.71345969643631e+002°)
1.21068174950778e+002	(8.79445332161163e+000dB,1.71349593896195e+002°)
1.21347265917696e+002	(8.78009660251438e+000dB,1.71353790999831e+002°)
1.21627000255739e+002	(8.76577785511138e+000dB,1.71358558049887e+002°)
1.21907379448029e+002	(8.75149739844765e+000dB,1.71363892148099e+002°)
1.22188404981109e+002	(8.73725554781647e+000dB,1.71369790402689e+002°)
1.22470078344950e+002	(8.72305261480564e+000dB,1.71376249928461e+002°)
1.22752401032954e+002	(8.70888890733844e+000dB,1.71383267846888e+002°)
1.23035374541969e+002	(8.69476472971739e+000dB,1.71390841286201e+002°)
1.23319000372291e+002	(8.68068038266847e+000dB,1.71398967381473e+002°)
1.23603280027678e+002	(8.66663616338228e+000dB,1.71407643274695e+002°)
1.23888215015351e+002	(8.65263236555328e+000dB,1.71416866114853e+002°)
1.24173806846008e+002	(8.63866927942784e+000dB,1.71426633058006e+002°)
1.24460057033827e+002	(8.62474719183922e+000dB,1.71436941267342e+002°)
1.24746967096479e+002	(8.61086638625119e+000dB,1.71447787913257e+002°)
1.25034538555132e+002	(8.59702714279734e+000dB,1.71459170173406e+002°)
1.25322772934462e+002	(8.58322973832261e+000dB,1.71471085232769e+002°)
1.25611671762658e+002	(8.56947444641942e+000dB,1.71483530283704e+002°)
1.25901236571434e+002	(8.55576153747343e+000dB,1.71496502525999e+002°)
1.26191468896033e+002	(8.54209127869290e+000dB,1.71509999166923e+002°)
1.26482370275239e+002	(8.52846393415670e+000dB,1.71524017421268e+002°)
1.26773942251380e+002	(8.51487976484542e+000dB,1.71538554511402e+002°)
1.27066186370343e+002	(8.50133902868184e+000dB,1.71553607667301e+002°)
1.27359104181578e+002	(8.48784198056825e+000dB,1.71569174126589e+002°)
1.27652697238104e+002	(8.47438887242161e+000dB,1.71585251134576e+002°)
1.27946967096524e+002	(8.46097995321225e+000dB,1.71601835944291e+002°)
1.28241915317027e+002	(8.44761546899853e+000dB,1.71618925816510e+002°)
1.28537543463399e+002	(8.43429566296141e+000dB,1.71636518019781e+002°)
1.28833853103030e+002	(8.42102077544318e+000dB,1.71654609830458e+002°)
1.29130845806926e+002	(8.40779104397835e+000dB,1.71673198532716e+002°)
1.29428523149711e+002	(8.39460670333070e+000dB,1.71692281418574e+002°)
1.29726886709642e+002	(8.38146798552685e+000dB,1.71711855787915e+002°)
1.30025938068613e+002	(8.36837511988960e+000dB,1.71731918948500e+002°)
1.30325678812163e+002	(8.35532833307111e+000dB,1.71752468215983e+002°)
1.30626110529489e+002	(8.34232784908637e+000dB,1.71773500913924e+002°)
1.30927234813449e+002	(8.32937388934658e+000dB,1.71795014373796e+002°)
1.31229053260576e+002	(8.31646667268828e+000dB,1.71817005934995e+002°)
1.31531567471079e+002	(8.30360641541059e+000dB,1.71839472944847e+002°)
1.31834779048859e+002	(8.29079333130185e+000dB,1.71862412758612e+002°)
1.32138689601514e+002	(8.27802763167068e+000dB,1.71885822739478e+002°)
1.32443300740347e+002	(8.26530952538175e+000dB,1.71909700258576e+002°)
1.32748614080376e+002	(8.25263921888047e+000dB,1.71934042694965e+002°)
1.33054631240343e+002	(8.24001691622723e+000dB,1.71958847435642e+002°)
1.33361353842719e+002	(8.22744281912293e+000dB,1.71984111875526e+002°)
1.33668783513717e+002	(8.21491712694331e+000dB,1.72009833417456e+002°)
1.33976921883300e+002	(8.20244003676357e+000dB,1.72036009472184e+002°)
1.34285770585185e+002	(8.19001174338966e+000dB,1.72062637458367e+002°)
1.34595331256858e+002	(8.17763243938434e+000dB,1.72089714802553e+002°)
1.34905605539579e+002	(8.16530231509790e+000dB,1.72117238939171e+002°)
1.35216595078391e+002	(8.15302155869196e+000dB,1.72145207310515e+002°)
1.35528301522129e+002	(8.14079035617133e+000dB,1.72173617366733e+002°)
1.35840726523431e+002	(8.12860889140679e+000dB,1.72202466565808e+002°)
1.36153871738742e+002	(8.11647734616412e+000dB,1.72231752373539e+002°)
1.36467738828328e+002	(8.10439590012999e+000dB,1.72261472263529e+002°)
1.36782329456280e+002	(8.09236473093536e+000dB,1.72291623717156e+002°)
1.37097645290526e+002	(8.08038401418505e+000dB,1.72322204223557e+002°)
1.37413688002841e+002	(8.06845392348067e+000dB,1.72353211279610e+002°)
1.37730459268849e+002	(8.05657463044441e+000dB,1.72384642389895e+002°)
1.38047960768042e+002	(8.04474630474801e+000dB,1.72416495066696e+002°)
1.38366194183781e+002	(8.03296911412997e+000dB,1.72448766829946e+002°)
1.38685161203308e+002	(8.02124322442835e+000dB,1.72481455207222e+002°)
1.39004863517753e+002	(8.00956879959588e+000dB,1.72514557733710e+002°)
1.39325302822148e+002	(7.99794600172899e+000dB,1.72548071952176e+002°)
1.39646480815428e+002	(7.98637499108884e+000dB,1.72581995412939e+002°)
1.39968399200449e+002	(7.97485592612396e+000dB,1.72616325673841e+002°)
1.40291059683988e+002	(7.96338896349239e+000dB,1.72651060300212e+002°)
1.40614463976761e+002	(7.95197425808713e+000dB,1.72686196864846e+002°)
1.40938613793423e+002	(7.94061196304884e+000dB,1.72721732947961e+002°)
1.41263510852586e+002	(7.92930222980176e+000dB,1.72757666137173e+002°)
1.41589156876821e+002	(7.91804520806073e+000dB,1.72793994027454e+002°)
1.41915553592672e+002	(7.90684104586195e+000dB,1.72830714221106e+002°)
1.42242702730660e+002	(7.89568988957792e+000dB,1.72867824327720e+002°)
1.42570606025298e+002	(7.88459188394107e+000dB,1.72905321964139e+002°)
1.42899265215096e+002	(7.87354717206332e+000dB,1.72943204754429e+002°)
1.43228682042574e+002	(7.86255589545208e+000dB,1.72981470329833e+002°)
1.43558858254266e+002	(7.85161819403865e+000dB,1.73020116328740e+002°)
1.43889795600734e+002	(7.84073420618829e+000dB,1.73059140396647e+002°)
1.44221495836574e+002	(7.82990406872281e+000dB,1.73098540186110e+002°)
1.44553960720428e+002	(7.81912791693981e+000dB,1.73138313356715e+002°)
1.44887192014992e+002	(7.80840588463229e+000dB,1.73178457575041e+002°)
1.45221191487025e+002	(7.79773810410572e+000dB,1.73218970514611e+002°)
1.45555960907358e+002	(7.78712470619270e+000dB,1.73259849855852e+002°)
1.45891502050907e+002	(7.77656582027697e+000dB,1.73301093286059e+002°)
1.46227816696677e+002	(7.76606157430626e+000dB,1.73342698499351e+002°)
1.46564906627774e+002	(7.75561209481074e+000dB,1.73384663196632e+002°)
1.46902773631416e+002	(7.74521750692106e+000dB,1.73426985085543e+002°)
1.47241419498941e+002	(7.73487793438412e+000dB,1.73469661880423e+002°)
1.47580846025814e+002	(7.72459349957872e+000dB,1.73512691302265e+002°)
1.47921055011641e+002	(7.71436432353413e+000dB,1.73556071078680e+002°)
1.48262048260177e+002	(7.70419052594397e+000dB,1.73599798943836e+002°)
1.48603827579334e+002	(7.69407222518380e+000dB,1.73643872638437e+002°)
1.48946394781191e+002	(7.68400953832545e+000dB,1.73688289909661e+002°)
1.49289751682007e+002	(7.67400258115194e+000dB,1.73733048511121e+002°)
1.49633900102224e+002	(7.66405146817326e+000dB,1.73778146202826e+002°)
1.49978841866484e+002	(7.65415631264235e+000dB,1.73823580751131e+002°)
1.50324578803634e+002	(7.64431722656887e+000dB,1.73869349928690e+002°)
1.50671112746737e+002	(7.63453432073240e+000dB,1.73915451514416e+002°)
1.51018445533080e+002	(7.62480770469857e+000dB,1.73961883293433e+002°)
1.51366579004188e+002	(7.61513748683302e+000dB,1.74008643057035e+002°)
1.51715515005830e+002	(7.60552377431256e+000dB,1.74055728602631e+002°)
1.52065255388030e+002	(7.59596667314331e+000dB,1.74103137733709e+002°)
1.52415802005076e+002	(7.58646628817016e+000dB,1.74150868259784e+002°)
1.52767156715531e+002	(7.57702272309162e+000dB,1.74198917996355e+002°)
1.53119321382244e+002	(7.56763608047415e+000dB,1.74247284764858e+002°)
1.53472297872357e+002	(7.55830646175965e+000dB,1.74295966392621e+002°)
1.53826088057315e+002	(7.54903396728604e+000dB,1.74344960712816e+002°)
1.54180693812879e+002	(7.53981869629409e+000dB,1.74394265564413e+002°)
1.54536117019133e+002	(7.53066074693951e+000dB,1.74443878792135e+002°)
1.54892359560497e+002	(7.52156021631034e+000dB,1.74493798246413e+002°)
1.55249423325731e+002	(7.51251720043100e+000dB,1.74544021783332e+002°)
1.55607310207954e+002	(7.50353179428127e+000dB,1.74594547264598e+002°)
1.55966022104645e+002	(7.49460409180359e+000dB,1.74645372557477e+002°)
1.56325560917659e+002	(7.48573418591336e+000dB,1.74696495534757e+002°)
1.56685928553235e+002	(7.47692216851638e+000dB,1.74747914074702e+002°)
1.57047126922007e+002	(7.46816813051105e+000dB,1.74799626061001e+002°)
1.57409157939013e+002	(7.45947216180723e+000dB,1.74851629382728e+002°)
1.57772023523704e+002	(7.45083435133204e+000dB,1.74903921934286e+002°)
1.58135725599958e+002	(7.44225478704193e+000dB,1.74956501615370e+002°)
1.58500266096087e+002	(7.43373355593088e+000dB,1.75009366330915e+002°)
1.58865646944849e+002	(7.42527074404451e+000dB,1.75062513991054e+002°)
1.59231870083456e+002	(7.41686643648822e+000dB,1.75115942511069e+002°)
1.59598937453588e+002	(7.40852071743455e+000dB,1.75169649811345e+002°)
1.59966851001398e+002	(7.40023367013727e+000dB,1.75223633817323e+002°)
1.60335612677528e+002	(7.39200537693783e+000dB,1.75277892459461e+002°)
1.60705224437116e+002	(7.38383591927407e+000dB,1.75332423673176e+002°)
1.61075688239806e+002	(7.37572537769295e+000dB,1.75387225398808e+002°)
1.61447006049760e+002	(7.36767383185692e+000dB,1.75442295581572e+002°)
1.61819179835669e+002	(7.35968136055163e+000dB,1.75497632171509e+002°)
1.62192211570761e+002	(7.35174804170024e+000dB,1.75553233123446e+002°)
1.62566103232812e+002	(7.34387395236571e+000dB,1.75609096396946e+002°)
1.62940856804160e+002	(7.33605916876057e+000dB,1.75665219956262e+002°)
1.63316474271711e+002	(7.32830376626133e+000dB,1.75721601770302e+002°)
1.63692957626950e+002	(7.32060781940637e+000dB,1.75778239812567e+002°)
1.64070308865956e+002	(7.31297140191428e+000dB,1.75835132061124e+002°)
1.64448529989407e+002	(7.30539458668341e+000dB,1.75892276498544e+002°)
1.64827623002593e+002	(7.29787744580566e+000dB,1.75949671111872e+002°)
1.65207589915428e+002	(7.29042005057234e+000dB,1.76007313892579e+002°)
1.65588432742459e+002	(7.28302247147844e+000dB,1.76065202836506e+002°)
1.65970153502877e+002	(7.27568477823595e+000dB,1.76123335943839e+002°)
1.66352754220526e+002	(7.26840703977575e+000dB,1.76181711219048e+002°)
1.66736236923919e+002	(7.26118932425856e+000dB,1.76240326670855e+002°)
1.67120603646242e+002	(7.25403169908212e+000dB,1.76299180312185e+002°)
1.67505856425369e+002	(7.24693423088196e+000dB,1.76358270160119e+002°)
1.67891997303872e+002	(7.23989698554672e+000dB,1.76417594235860e+002°)
1.68279028329031e+002	(7.23292002821967e+000dB,1.76477150564682e+002°)
1.68666951552847e+002	(7.22600342330754e+000dB,1.76536937175890e+002°)
1.69055769032050e+002	(7.21914723448430e+000dB,1.76596952102775e+002°)
1.69445482828111e+002	(7.21235152470110e+000dB,1.76657193382576e+002°)
1.69836095007255e+002	(7.20561635618929e+000dB,1.76717659056434e+002°)
1.70227607640467e+002	(7.19894179047068e+000dB,1.76778347169350e+002°)
1.70620022803510e+002	(7.19232788835740e+000dB,1.76839255770141e+002°)
1.71013342576928e+002	(7.18577470996265e+000dB,1.76900382911402e+002°)
1.71407569046066e+002	(7.17928231470739e+000dB,1.76961726649462e+002°)
1.71802704301071e+002	(7.17285076132067e+000dB,1.77023285044345e+002°)
1.72198750436912e+002	(7.16648010785157e+000dB,1.77085056159723e+002°)
1.72595709553386e+002	(7.16017041166799e+000dB,1.77147038062881e+002°)
1.72993583755130e+002	(7.15392172947082e+000dB,1.77209228824671e+002°)
1.73392375151635e+002	(7.14773411728970e+000dB,1.77271626519476e+002°)
1.73792085857252e+002	(7.14160763049603e+000dB,1.77334229225167e+002°)
1.74192717991208e+002	(7.13554232380215e+000dB,1.77397035023058e+002°)
1.74594273677614e+002	(7.12953825127189e+000dB,1.77460041997877e+002°)
1.74996755045479e+002	(7.12359546632226e+000dB,1.77523248237713e+002°)
1.75400164228718e+002	(7.11771402172840e+000dB,1.77586651833988e+002°)
1.75804503366168e+002	(7.11189396962812e+000dB,1.77650250881408e+002°)
1.76209774601594e+002	(7.10613536152900e+000dB,1.77714043477928e+002°)
1.76615980083704e+002	(7.10043824831105e+000dB,1.77778027724712e+002°)
1.77023121966158e+002	(7.09480268023052e+000dB,1.77842201726096e+002°)
1.77431202407583e+002	(7.08922870692685e+000dB,1.77906563589546e+002°)
1.77840223571581e+002	(7.08371637742619e+000dB,1.77971111425621e+002°)
1.78250187626740e+002	(7.07826574014381e+000dB,1.78035843347934e+002°)
1.78661096746650e+002	(7.07287684288888e+000dB,1.78100757473113e+002°)
1.79072953109910e+002	(7.06754973287299e+000dB,1.78165851920765e+002°)
1.79485758900141e+002	(7.06228445670877e+000dB,1.78231124813438e+002°)
1.79899516305998e+002	(7.05708106041301e+000dB,1.78296574276579e+002°)
1.80314227521182e+002	(7.05193958941857e+000dB,1.78362198438505e+002°)
1.80729894744451e+002	(7.04686008856839e+000dB,1.78427995430356e+002°)
1.81146520179631e+002	(7.04184260212746e+000dB,1.78493963386066e+002°)
1.81564106035628e+002	(7.03688717378134e+000dB,1.78560100442320e+002°)
1.81982654526441e+002	(7.03199384664086e+000dB,1.78626404738523e+002°)
1.82402167871173e+002	(7.02716266324851e+000dB,1.78692874416758e+002°)
1.82822648294041e+002	(7.02239366557725e+000dB,1.78759507621756e+002°)
1.83244098024391e+002	(7.01768689503643e+000dB,1.78826302500849e+002°)
1.83666519296707e+002	(7.01304239247865e+000dB,1.78893257203953e+002°)
1.84089914350625e+002	(7.00846019819387e+000dB,1.78960369883507e+002°)
1.84514285430943e+002	(7.00394035192388e+000dB,1.79027638694462e+002°)
1.84939634787635e+002	(6.99948289285527e+000dB,1.79095061794229e+002°)
1.85365964675860e+002	(6.99508785963074e+000dB,1.79162637342653e+002°)
1.85793277355978e+002	(6.99075529034619e+000dB,1.79230363501971e+002°)
1.86221575093557e+002	(6.98648522255807e+000dB,1.79298238436785e+002°)
1.86650860159389e+002	(6.98227769328134e+000dB,1.79366260314017e+002°)
1.87081134829501e+002	(6.97813273899941e+000dB,1.79434427302891e+002°)
1.87512401385167e+002	(6.97405039565955e+000dB,1.79502737574879e+002°)
1.87944662112918e+002	(6.97003069868071e+000dB,1.79571189303680e+002°)
1.88377919304559e+002	(6.96607368295309e+000dB,1.79639780665183e+002°)
1.88812175257175e+002	(6.96217938284484e+000dB,1.79708509837433e+002°)
1.89247432273149e+002	(6.95834783219942e+000dB,1.79777375000599e+002°)
1.89683692660170e+002	(6.95457906434171e+000dB,1.79846374336935e+002°)
1.90120958731247e+002	(6.95087311207952e+000dB,1.79915506030753e+002°)
1.90559232804721e+002	(6.94723000770751e+000dB,1.79984768268390e+002°)
1.90998517204277e+002	(6.94364978300400e+000dB,-1.79945840761833e+002°)
1.91438814258959e+002	(6.94013246924198e+000dB,-1.79876322869632e+002°)
1.91880126303177e+002	(6.93667809718570e+000dB,-1.79806679862799e+002°)
1.92322455676723e+002	(6.93328669709321e+000dB,-1.79736913547236e+002°)
1.92765804724784e+002	(6.92995829871919e+000dB,-1.79667025726985e+002°)
1.93210175797953e+002	(6.92669293131916e+000dB,-1.79597018204257e+002°)
1.93655571252240e+002	(6.92349062364594e+000dB,-1.79526892779470e+002°)
1.94101993449088e+002	(6.92035140396175e+000dB,-1.79456651251278e+002°)
1.94549444755383e+002	(6.91727530002747e+000dB,-1.79386295416598e+002°)
1.94997927543467e+002	(6.91426233911652e+000dB,-1.79315827070652e+002°)
1.95447444191152e+002	(6.91131254800773e+000dB,-1.79245248006985e+002°)
1.95897997081730e+002	(6.90842595299215e+000dB,-1.79174560017510e+002°)
1.96349588603987e+002	(6.90560257987455e+000dB,-1.79103764892527e+002°)
1.96802221152217e+002	(6.90284245397351e+000dB,-1.79032864420762e+002°)
1.97255897126232e+002	(6.90014560012400e+000dB,-1.78961860389397e+002°)
1.97710618931377e+002	(6.89751204267853e+000dB,-1.78890754584093e+002°)
1.98166388978543e+002	(6.89494180551186e+000dB,-1.78819548789031e+002°)
1.98623209684176e+002	(6.89243491201669e+000dB,-1.78748244786935e+002°)
1.99081083470295e+002	(6.88999138511204e+000dB,-1.78676844359105e+002°)
1.99540012764500e+002	(6.88761124723738e+000dB,-1.78605349285450e+002°)
1.99999999999990e+002	(6.88529452036358e+000dB,-1.78533761344510e+002°)
2.00461047615569e+002	(6.88304122598515e+000dB,-1.78462082313494e+002°)
2.00923158055668e+002	(6.88085138512811e+000dB,-1.78390313968305e+002°)
2.01386333770350e+002	(6.87872501834501e+000dB,-1.78318458083574e+002°)
2.01850577215326e+002	(6.87666214572690e+000dB,-1.78246516432682e+002°)
2.02315890851969e+002	(6.87466278689099e+000dB,-1.78174490787801e+002°)
2.02782277147325e+002	(6.87272696099237e+000dB,-1.78102382919908e+002°)
2.03249738574128e+002	(6.87085468672390e+000dB,-1.78030194598829e+002°)
2.03718277610813e+002	(6.86904598231074e+000dB,-1.77957927593263e+002°)
2.04187896741525e+002	(6.86730086551998e+000dB,-1.77885583670806e+002°)
2.04658598456140e+002	(6.86561935365714e+000dB,-1.77813164597983e+002°)
2.05130385250271e+002	(6.86400146356624e+000dB,-1.77740672140282e+002°)
2.05603259625284e+002	(6.86244721163647e+000dB,-1.77668108062177e+002°)
2.06077224088312e+002	(6.86095661379710e+000dB,-1.77595474127159e+002°)
2.06552281152268e+002	(6.85952968552121e+000dB,-1.77522772097763e+002°)
2.07028433335858e+002	(6.85816644182900e+000dB,-1.77450003735594e+002°)
2.07505683163591e+002	(6.85686689728346e+000dB,-1.77377170801364e+002°)
2.07984033165801e+002	(6.85563106599618e+000dB,-1.77304275054915e+002°)
2.08463485878650e+002	(6.85445896162438e+000dB,-1.77231318255245e+002°)
2.08944043844149e+002	(6.85335059737699e+000dB,-1.77158302160538e+002°)
2.09425709610169e+002	(6.85230598600831e+000dB,-1.77085228528198e+002°)
2.09908485730453e+002	(6.85132513982542e+000dB,-1.77012099114867e+002°)
2.10392374764633e+002	(6.85040807068637e+000dB,-1.76938915676459e+002°)
2.10877379278240e+002	(6.84955479000022e+000dB,-1.76865679968188e+002°)
2.11363501842720e+002	(6.84876530872847e+000dB,-1.76792393744596e+002°)
2.11850745035446e+002	(6.84803963738668e+000dB,-1.76719058759577e+002°)
2.12339111439733e+002	(6.84737778604116e+000dB,-1.76645676766411e+002°)
2.12828603644852e+002	(6.84677976431681e+000dB,-1.76572249517786e+002°)
2.13319224246040e+002	(6.84624558139226e+000dB,-1.76498778765830e+002°)
2.13810975844520e+002	(6.84577524600009e+000dB,-1.76425266262136e+002°)
2.14303861047510e+002	(6.84536876643176e+000dB,-1.76351713757790e+002°)
2.14797882468237e+002	(6.84502615053364e+000dB,-1.76278123003401e+002°)
2.15293042725955e+002	(6.84474740571064e+000dB,-1.76204495749127e+002°)
2.15789344445954e+002	(6.84453253892583e+000dB,-1.76130833744699e+002°)
2.16286790259576e+002	(6.84438155669796e+000dB,-1.76057138739457e+002°)
2.16785382804229e+002	(6.84429446510762e+000dB,-1.75983412482370e+002°)
2.17285124723401e+002	(6.84427126979325e+000dB,-1.75909656722067e+002°)
2.17786018666675e+002	(6.84431197595190e+000dB,-1.75835873206861e+002°)
2.18288067289739e+002	(6.84441658834180e+000dB,-1.75762063684783e+002°)
2.18791273254407e+002	(6.84458511128076e+000dB,-1.75688229903606e+002°)
2.19295639228625e+002	(6.84481754864807e+000dB,-1.75614373610866e+002°)
2.19801167886492e+002	(6.84511390388220e+000dB,-1.75540496553903e+002°)
2.20307861908271e+002	(6.84547417998292e+000dB,-1.75466600479877e+002°)
2.20815723980402e+002	(6.84589837951266e+000dB,-1.75392687135801e+002°)
2.21324756795521e+002	(6.84638650459204e+000dB,-1.75318758268567e+002°)
2.21834963052468e+002	(6.84693855690803e+000dB,-1.75244815624973e+002°)
2.22346345456306e+002	(6.84755453770405e+000dB,-1.75170860951751e+002°)
2.22858906718334e+002	(6.84823444778902e+000dB,-1.75096895995599e+002°)
2.23372649556100e+002	(6.84897828753198e+000dB,-1.75022922503195e+002°)
2.23887576693418e+002	(6.84978605686640e+000dB,-1.74948942221244e+002°)
2.24403690860380e+002	(6.85065775528182e+000dB,-1.74874956896491e+002°)
2.24920994793373e+002	(6.85159338183694e+000dB,-1.74800968275751e+002°)
2.25439491235090e+002	(6.85259293514610e+000dB,-1.74726978105941e+002°)
2.25959182934547e+002	(6.85365641339096e+000dB,-1.74652988134110e+002°)
2.26480072647099e+002	(6.85478381431171e+000dB,-1.74579000107450e+002°)
2.27002163134450e+002	(6.85597513521042e+000dB,-1.74505015773350e+002°)
2.27525457164673e+002	(6.85723037295026e+000dB,-1.74431036879402e+002°)
2.28049957512221e+002	(6.85854952395793e+000dB,-1.74357065173439e+002°)
2.28575666957942e+002	(6.85993258422048e+000dB,-1.74283102403558e+002°)
2.29102588289094e+002	(6.86137954928381e+000dB,-1.74209150318153e+002°)
2.29630724299364e+002	(6.86289041425666e+000dB,-1.74135210665944e+002°)
2.30160077788874e+002	(6.86446517380798e+000dB,-1.74061285195993e+002°)
2.30690651564205e+002	(6.86610382216634e+000dB,-1.73987375657750e+002°)
2.31222448438407e+002	(6.86780635311964e+000dB,-1.73913483801068e+002°)
2.31755471231012e+002	(6.86957276001634e+000dB,-1.73839611376234e+002°)
2.32289722768055e+002	(6.87140303576243e+000dB,-1.73765760134001e+002°)
2.32825205882085e+002	(6.87329717282522e+000dB,-1.73691931825615e+002°)
2.33361923412179e+002	(6.87525516322491e+000dB,-1.73618128202842e+002°)
2.33899878203961e+002	(6.87727699854666e+000dB,-1.73544351017995e+002°)
2.34439073109613e+002	(6.87936266992627e+000dB,-1.73470602023970e+002°)
2.34979510987893e+002	(6.88151216805975e+000dB,-1.73396882974264e+002°)
2.35521194704148e+002	(6.88372548319663e+000dB,-1.73323195623014e+002°)
2.36064127130333e+002	(6.88600260514502e+000dB,-1.73249541725021e+002°)
2.36608311145020e+002	(6.88834352326445e+000dB,-1.73175923035778e+002°)
2.37153749633419e+002	(6.89074822647134e+000dB,-1.73102341311502e+002°)
2.37700445487390e+002	(6.89321670323389e+000dB,-1.73028798309161e+002°)
2.38248401605461e+002	(6.89574894157262e+000dB,-1.72955295786506e+002°)
2.38797620892841e+002	(6.89834492906086e+000dB,-1.72881835502097e+002°)
2.39348106261435e+002	(6.90100465282335e+000dB,-1.72808419215338e+002°)
2.39899860629862e+002	(6.90372809953444e+000dB,-1.72735048686498e+002°)
2.40452886923469e+002	(6.90651525541682e+000dB,-1.72661725676750e+002°)
2.41007188074346e+002	(6.90936610624454e+000dB,-1.72588451948192e+002°)
2.41562767021342e+002	(6.91228063733627e+000dB,-1.72515229263888e+002°)
2.42119626710083e+002	(6.91525883355934e+000dB,-1.72442059387888e+002°)
2.42677770092982e+002	(6.91830067932407e+000dB,-1.72368944085263e+002°)
2.43237200129260e+002	(6.92140615858738e+000dB,-1.72295885122135e+002°)
2.43797919784959e+002	(6.92457525484969e+000dB,-1.72222884265706e+002°)
2.44359932032960e+002	(6.92780795115268e+000dB,-1.72149943284291e+002°)
2.44923239852996e+002	(6.93110423008098e+000dB,-1.72077063947344e+002°)
2.45487846231667e+002	(6.93446407375581e+000dB,-1.72004248025501e+002°)
2.46053754162462e+002	(6.93788746383974e+000dB,-1.71931497290594e+002°)
2.46620966645768e+002	(6.94137438153240e+000dB,-1.71858813515695e+002°)
2.47189486688888e+002	(6.94492480756949e+000dB,-1.71786198475142e+002°)
2.47759317306059e+002	(6.94853872222027e+000dB,-1.71713653944572e+002°)
2.48330461518468e+002	(6.95221610528941e+000dB,-1.71641181700952e+002°)
2.48902922354263e+002	(6.95595693611179e+000dB,-1.71568783522613e+002°)
2.49476702848574e+002	(6.95976119355439e+000dB,-1.71496461189277e+002°)
2.50051806043530e+002	(6.96362885600946e+000dB,-1.71424216482096e+002°)
2.50628234988269e+002	(6.96755990140171e+000dB,-1.71352051183679e+002°)
2.51205992738960e+002	(6.97155430717840e+000dB,-1.71279967078124e+002°)
2.51785082358819e+002	(6.97561205031105e+000dB,-1.71207965951056e+002°)
2.52365506918119e+002	(6.97973310729469e+000dB,-1.71136049589654e+002°)
2.52947269494215e+002	(6.98391745414437e+000dB,-1.71064219782690e+002°)
2.53530373171554e+002	(6.98816506639396e+000dB,-1.70992478320555e+002°)
2.54114821041693e+002	(6.99247591909496e+000dB,-1.70920826995296e+002°)
2.54700616203317e+002	(6.99684998681055e+000dB,-1.70849267600654e+002°)
2.55287761762254e+002	(7.00128724362377e+000dB,-1.70777801932088e+002°)
2.55876260831490e+002	(7.00578766312284e+000dB,-1.70706431786815e+002°)
2.56466116531189e+002	(7.01035121840780e+000dB,-1.70635158963846e+002°)
2.57057331988708e+002	(7.01497788208553e+000dB,-1.70563985264014e+002°)
2.57649910338612e+002	(7.01966762626574e+000dB,-1.70492912490013e+002°)
2.58243854722692e+002	(7.02442042256541e+000dB,-1.70421942446430e+002°)
2.58839168289982e+002	(7.02923624209735e+000dB,-1.70351076939784e+002°)
2.59435854196776e+002	(7.03411505547422e+000dB,-1.70280317778555e+002°)
2.60033915606643e+002	(7.03905683280682e+000dB,-1.70209666773221e+002°)
2.60633355690444e+002	(7.04406154369516e+000dB,-1.70139125736300e+002°)
2.61234177626353e+002	(7.04912915723241e+000dB,-1.70068696482373e+002°)
2.61836384599866e+002	(7.05425964199999e+000dB,-1.69998380828136e+002°)
2.62439979803825e+002	(7.05945296606630e+000dB,-1.69928180592414e+002°)
2.63044966438432e+002	(7.06470909697973e+000dB,-1.69858097596223e+002°)
2.63651347711266e+002	(7.07002800177142e+000dB,-1.69788133662786e+002°)
2.64259126837299e+002	(7.07540964695225e+000dB,-1.69718290617576e+002°)
2.64868307038917e+002	(7.08085399850182e+000dB,-1.69648570288360e+002°)
2.65478891545932e+002	(7.08636102187705e+000dB,-1.69578974505224e+002°)
