Freq.	V(cascada)
9.70577000324208e+001	(-1.02840166742040e+001dB,-1.74076416564269e+002°)
9.72814411382889e+001	(-1.02682581142082e+001dB,-1.74012236688547e+002°)
9.75056980206738e+001	(-1.02524817865952e+001dB,-1.73948898543442e+002°)
9.77304718685632e+001	(-1.02366886035318e+001dB,-1.73886400033550e+002°)
9.79557638736857e+001	(-1.02208794690239e+001dB,-1.73824739026773e+002°)
9.81815752305171e+001	(-1.02050552788631e+001dB,-1.73763913355247e+002°)
9.84079071362867e+001	(-1.01892169206883e+001dB,-1.73703920816247e+002°)
9.86347607909836e+001	(-1.01733652739747e+001dB,-1.73644759173078e+002°)
9.88621373973635e+001	(-1.01575012100516e+001dB,-1.73586426156113e+002°)
9.90900381609545e+001	(-1.01416255921554e+001dB,-1.73528919463590e+002°)
9.93184642900636e+001	(-1.01257392754154e+001dB,-1.73472236762523e+002°)
9.95474169957836e+001	(-1.01098431068910e+001dB,-1.73416375689550e+002°)
9.97768974919988e+001	(-1.00939379256064e+001dB,-1.73361333851934e+002°)
1.00006906995392e+002	(-1.00780245625595e+001dB,-1.73307108828244e+002°)
1.00237446725451e+002	(-1.00621038407783e+001dB,-1.73253698169226e+002°)
1.00468517904474e+002	(-1.00461765753152e+001dB,-1.73201099398798e+002°)
1.00700121757577e+002	(-1.00302435733140e+001dB,-1.73149310014597e+002°)
1.00932259512702e+002	(-1.00143056340173e+001dB,-1.73098327489055e+002°)
1.01164932400619e+002	(-9.99836354880122e+000dB,-1.73048149269941e+002°)
1.01398141654937e+002	(-9.98241810125023e+000dB,-1.72998772781304e+002°)
1.01631888512108e+002	(-9.96647006713386e+000dB,-1.72950195424181e+002°)
1.01866174211435e+002	(-9.95052021448345e+000dB,-1.72902414577372e+002°)
1.02100999995078e+002	(-9.93456930362752e+000dB,-1.72855427598144e+002°)
1.02336367108058e+002	(-9.91861808721896e+000dB,-1.72809231823008e+002°)
1.02572276798269e+002	(-9.90266731029277e+000dB,-1.72763824568355e+002°)
1.02808730316481e+002	(-9.88671771028674e+000dB,-1.72719203131264e+002°)
1.03045728916348e+002	(-9.87077001711549e+000dB,-1.72675364790126e+002°)
1.03283273854410e+002	(-9.85482495317320e+000dB,-1.72632306805306e+002°)
1.03521366390110e+002	(-9.83888323341280e+000dB,-1.72590026419954e+002°)
1.03760007785788e+002	(-9.82294556538566e+000dB,-1.72548520860392e+002°)
1.03999199306699e+002	(-9.80701264927150e+000dB,-1.72507787337093e+002°)
1.04238942221012e+002	(-9.79108517793635e+000dB,-1.72467823045011e+002°)
1.04479237799820e+002	(-9.77516383698766e+000dB,-1.72428625164412e+002°)
1.04720087317146e+002	(-9.75924930480601e+000dB,-1.72390190861374e+002°)
1.04961492049951e+002	(-9.74334225261328e+000dB,-1.72352517288397e+002°)
1.05203453278137e+002	(-9.72744334450075e+000dB,-1.72315601585097e+002°)
1.05445972284561e+002	(-9.71155323749997e+000dB,-1.72279440878587e+002°)
1.05689050355032e+002	(-9.69567258162303e+000dB,-1.72244032284197e+002°)
1.05932688778328e+002	(-9.67980201990662e+000dB,-1.72209372906036e+002°)
1.06176888846194e+002	(-9.66394218848194e+000dB,-1.72175459837420e+002°)
1.06421651853355e+002	(-9.64809371661725e+000dB,-1.72142290161491e+002°)
1.06666979097520e+002	(-9.63225722675397e+000dB,-1.72109860951727e+002°)
1.06912871879390e+002	(-9.61643333460139e+000dB,-1.72078169272382e+002°)
1.07159331502664e+002	(-9.60062264913365e+000dB,-1.72047212179156e+002°)
1.07406359274046e+002	(-9.58482577270290e+000dB,-1.72016986719465e+002°)
1.07653956503254e+002	(-9.56904330104019e+000dB,-1.71987489933103e+002°)
1.07902124503021e+002	(-9.55327582334664e+000dB,-1.71958718852646e+002°)
1.08150864589112e+002	(-9.53752392233172e+000dB,-1.71930670503872e+002°)
1.08400178080321e+002	(-9.52178817426191e+000dB,-1.71903341906264e+002°)
1.08650066298483e+002	(-9.50606914903659e+000dB,-1.71876730073462e+002°)
1.08900530568480e+002	(-9.49036741021643e+000dB,-1.71850832013592e+002°)
1.09151572218250e+002	(-9.47468351509526e+000dB,-1.71825644729858e+002°)
1.09403192578790e+002	(-9.45901801475536e+000dB,-1.71801165220815e+002°)
1.09655392984167e+002	(-9.44337145411263e+000dB,-1.71777390480840e+002°)
1.09908174771521e+002	(-9.42774437198027e+000dB,-1.71754317500427e+002°)
1.10161539281076e+002	(-9.41213730112010e+000dB,-1.71731943266769e+002°)
1.10415487856147e+002	(-9.39655076829466e+000dB,-1.71710264763919e+002°)
1.10670021843143e+002	(-9.38098529432870e+000dB,-1.71689278973332e+002°)
1.10925142591578e+002	(-9.36544139416542e+000dB,-1.71668982874013e+002°)
1.11180851454076e+002	(-9.34991957691629e+000dB,-1.71649373443131e+002°)
1.11437149786382e+002	(-9.33442034591814e+000dB,-1.71630447656161e+002°)
1.11694038947362e+002	(-9.31894419877334e+000dB,-1.71612202487331e+002°)
1.11951520299018e+002	(-9.30349162744793e+000dB,-1.71594634909817e+002°)
1.12209595206490e+002	(-9.28806311827753e+000dB,-1.71577741896230e+002°)
1.12468265038065e+002	(-9.27265915203713e+000dB,-1.71561520418801e+002°)
1.12727531165186e+002	(-9.25728020402193e+000dB,-1.71545967449707e+002°)
1.12987394962456e+002	(-9.24192674406354e+000dB,-1.71531079961376e+002°)
1.13247857807646e+002	(-9.22659923661009e+000dB,-1.71516854926823e+002°)
1.13508921081705e+002	(-9.21129814076662e+000dB,-1.71503289319816e+002°)
1.13770586168764e+002	(-9.19602391035689e+000dB,-1.71490380115278e+002°)
1.14032854456145e+002	(-9.18077699397390e+000dB,-1.71478124289429e+002°)
1.14295727334369e+002	(-9.16555783502924e+000dB,-1.71466518820113e+002°)
1.14559206197161e+002	(-9.15036687182005e+000dB,-1.71455560687076e+002°)
1.14823292441461e+002	(-9.13520453756678e+000dB,-1.71445246872093e+002°)
1.15087987467427e+002	(-9.12007126047413e+000dB,-1.71435574359364e+002°)
1.15353292678446e+002	(-9.10496746377747e+000dB,-1.71426540135622e+002°)
1.15619209481139e+002	(-9.08989356581483e+000dB,-1.71418141190336e+002°)
1.15885739285372e+002	(-9.07484998004372e+000dB,-1.71410374516091e+002°)
1.16152883504258e+002	(-9.05983711511912e+000dB,-1.71403237108679e+002°)
1.16420643554170e+002	(-9.04485537494997e+000dB,-1.71396725967182e+002°)
1.16689020854744e+002	(-9.02990515872295e+000dB,-1.71390838094523e+002°)
1.16958016828891e+002	(-9.01498686098254e+000dB,-1.71385570497292e+002°)
1.17227632902801e+002	(-9.00010087166483e+000dB,-1.71380920186107e+002°)
1.17497870505951e+002	(-8.98524757615226e+000dB,-1.71376884175802e+002°)
1.17768731071113e+002	(-8.97042735531194e+000dB,-1.71373459485584e+002°)
1.18040216034364e+002	(-8.95564058557577e+000dB,-1.71370643139173e+002°)
1.18312326835090e+002	(-8.94088763896281e+000dB,-1.71368432164961e+002°)
1.18585064915995e+002	(-8.92616888313776e+000dB,-1.71366823596204e+002°)
1.18858431723110e+002	(-8.91148468143809e+000dB,-1.71365814471247e+002°)
1.19132428705797e+002	(-8.89683539297357e+000dB,-1.71365401833468e+002°)
1.19407057316763e+002	(-8.88222137262959e+000dB,-1.71365582731640e+002°)
1.19682319012059e+002	(-8.86764297112287e+000dB,-1.71366354219924e+002°)
1.19958215251097e+002	(-8.85310053505602e+000dB,-1.71367713358102e+002°)
1.20234747496651e+002	(-8.83859440696643e+000dB,-1.71369657211618e+002°)
1.20511917214867e+002	(-8.82412492536861e+000dB,-1.71372182851757e+002°)
1.20789725875271e+002	(-8.80969242479518e+000dB,-1.71375287355778e+002°)
1.21068174950778e+002	(-8.79529723585492e+000dB,-1.71378967806970e+002°)
1.21347265917696e+002	(-8.78093968526901e+000dB,-1.71383221294820e+002°)
1.21627000255739e+002	(-8.76662009591169e+000dB,-1.71388044915073e+002°)
1.21907379448029e+002	(-8.75233878686491e+000dB,-1.71393435769903e+002°)
1.22188404981109e+002	(-8.73809607346336e+000dB,-1.71399390967931e+002°)
1.22470078344950e+002	(-8.72389226733660e+000dB,-1.71405907624352e+002°)
1.22752401032954e+002	(-8.70972767643975e+000dB,-1.71412982861062e+002°)
1.23035374541969e+002	(-8.69560260510902e+000dB,-1.71420613806712e+002°)
1.23319000372291e+002	(-8.68151735411074e+000dB,-1.71428797596748e+002°)
1.23603280027678e+002	(-8.66747222066460e+000dB,-1.71437531373578e+002°)
1.23888215015351e+002	(-8.65346749851047e+000dB,-1.71446812286569e+002°)
1.24173806846008e+002	(-8.63950347791517e+000dB,-1.71456637492188e+002°)
1.24460057033827e+002	(-8.62558044574995e+000dB,-1.71467004154048e+002°)
1.24746967096479e+002	(-8.61169868551058e+000dB,-1.71477909442931e+002°)
1.25034538555132e+002	(-8.59785847736276e+000dB,-1.71489350536861e+002°)
1.25322772934462e+002	(-8.58406009817840e+000dB,-1.71501324621236e+002°)
1.25611671762658e+002	(-8.57030382159095e+000dB,-1.71513828888805e+002°)
1.25901236571434e+002	(-8.55658991800304e+000dB,-1.71526860539753e+002°)
1.26191468896033e+002	(-8.54291865465986e+000dB,-1.71540416781717e+002°)
1.26482370275239e+002	(-8.52929029566795e+000dB,-1.71554494829929e+002°)
1.26773942251380e+002	(-8.51570510203033e+000dB,-1.71569091907097e+002°)
1.27066186370343e+002	(-8.50216333170541e+000dB,-1.71584205243613e+002°)
1.27359104181578e+002	(-8.48866523961641e+000dB,-1.71599832077481e+002°)
1.27652697238104e+002	(-8.47521107770666e+000dB,-1.71615969654412e+002°)
1.27946967096524e+002	(-8.46180109497305e+000dB,-1.71632615227824e+002°)
1.28241915317027e+002	(-8.44843553750103e+000dB,-1.71649766058861e+002°)
1.28537543463399e+002	(-8.43511464848862e+000dB,-1.71667419416496e+002°)
1.28833853103030e+002	(-8.42183866831041e+000dB,-1.71685572577453e+002°)
1.29130845806926e+002	(-8.40860783452387e+000dB,-1.71704222826256e+002°)
1.29428523149711e+002	(-8.39542238190250e+000dB,-1.71723367455386e+002°)
1.29726886709642e+002	(-8.38228254251031e+000dB,-1.71743003765042e+002°)
1.30025938068613e+002	(-8.36918854568638e+000dB,-1.71763129063431e+002°)
1.30325678812163e+002	(-8.35614061810154e+000dB,-1.71783740666551e+002°)
1.30626110529489e+002	(-8.34313898378951e+000dB,-1.71804835898370e+002°)
1.30927234813449e+002	(-8.33018386418301e+000dB,-1.71826412090746e+002°)
1.31229053260576e+002	(-8.31727547814330e+000dB,-1.71848466583466e+002°)
1.31531567471079e+002	(-8.30441404197852e+000dB,-1.71870996724249e+002°)
1.31834779048859e+002	(-8.29159976949904e+000dB,-1.71893999868710e+002°)
1.32138689601514e+002	(-8.27883287203327e+000dB,-1.71917473380461e+002°)
1.32443300740347e+002	(-8.26611355845804e+000dB,-1.71941414631008e+002°)
1.32748614080376e+002	(-8.25344203523639e+000dB,-1.71965820999798e+002°)
1.33054631240343e+002	(-8.24081850644852e+000dB,-1.71990689874210e+002°)
1.33361353842719e+002	(-8.22824317380852e+000dB,-1.72016018649562e+002°)
1.33668783513717e+002	(-8.21571623670353e+000dB,-1.72041804729104e+002°)
1.33976921883300e+002	(-8.20323789222548e+000dB,-1.72068045523938e+002°)
1.34285770585185e+002	(-8.19080833519386e+000dB,-1.72094738453123e+002°)
1.34595331256858e+002	(-8.17842775818294e+000dB,-1.72121880943615e+002°)
1.34905605539579e+002	(-8.16609635155381e+000dB,-1.72149470430230e+002°)
1.35216595078391e+002	(-8.15381430348682e+000dB,-1.72177504355639e+002°)
1.35528301522129e+002	(-8.14158179999299e+000dB,-1.72205980170410e+002°)
1.35840726523431e+002	(-8.12939902495259e+000dB,-1.72234895332906e+002°)
1.36153871738742e+002	(-8.11726616014543e+000dB,-1.72264247309324e+002°)
1.36467738828328e+002	(-8.10518338527020e+000dB,-1.72294033573641e+002°)
1.36782329456280e+002	(-8.09315087795825e+000dB,-1.72324251607666e+002°)
1.37097645290526e+002	(-8.08116881383210e+000dB,-1.72354898900914e+002°)
1.37413688002841e+002	(-8.06923736649568e+000dB,-1.72385972950655e+002°)
1.37730459268849e+002	(-8.05735670758573e+000dB,-1.72417471261897e+002°)
1.38047960768042e+002	(-8.04552700677284e+000dB,-1.72449391347279e+002°)
1.38366194183781e+002	(-8.03374843180929e+000dB,-1.72481730727183e+002°)
1.38685161203308e+002	(-8.02202114853514e+000dB,-1.72514486929561e+002°)
1.39004863517753e+002	(-8.01034532091401e+000dB,-1.72547657490013e+002°)
1.39325302822148e+002	(-7.99872111104075e+000dB,-1.72581239951700e+002°)
1.39646480815428e+002	(-7.98714867918806e+000dB,-1.72615231865350e+002°)
1.39968399200449e+002	(-7.97562818380519e+000dB,-1.72649630789205e+002°)
1.40291059683988e+002	(-7.96415978154899e+000dB,-1.72684434289030e+002°)
1.40614463976761e+002	(-7.95274362732818e+000dB,-1.72719639937975e+002°)
1.40938613793423e+002	(-7.94137987427416e+000dB,-1.72755245316744e+002°)
1.41263510852586e+002	(-7.93006867382174e+000dB,-1.72791248013297e+002°)
1.41589156876821e+002	(-7.91881017568737e+000dB,-1.72827645623048e+002°)
1.41915553592672e+002	(-7.90760452789924e+000dB,-1.72864435748708e+002°)
1.42242702730660e+002	(-7.89645187684511e+000dB,-1.72901616000289e+002°)
1.42570606025298e+002	(-7.88535236724780e+000dB,-1.72939183995032e+002°)
1.42899265215096e+002	(-7.87430614222044e+000dB,-1.72977137357458e+002°)
1.43228682042574e+002	(-7.86331334327445e+000dB,-1.73015473719196e+002°)
1.43558858254266e+002	(-7.85237411033700e+000dB,-1.73054190719056e+002°)
1.43889795600734e+002	(-7.84148858177226e+000dB,-1.73093286002989e+002°)
1.44221495836574e+002	(-7.83065689440194e+000dB,-1.73132757223942e+002°)
1.44553960720428e+002	(-7.81987918352020e+000dB,-1.73172602041959e+002°)
1.44887192014992e+002	(-7.80915558291786e+000dB,-1.73212818124003e+002°)
1.45221191487025e+002	(-7.79848622489641e+000dB,-1.73253403144056e+002°)
1.45555960907358e+002	(-7.78787124028866e+000dB,-1.73294354782965e+002°)
1.45891502050907e+002	(-7.77731075846662e+000dB,-1.73335670728485e+002°)
1.46227816696677e+002	(-7.76680490738088e+000dB,-1.73377348675124e+002°)
1.46564906627774e+002	(-7.75635381355347e+000dB,-1.73419386324248e+002°)
1.46902773631416e+002	(-7.74595760211288e+000dB,-1.73461781383925e+002°)
1.47241419498941e+002	(-7.73561639679610e+000dB,-1.73504531568924e+002°)
1.47580846025814e+002	(-7.72533031997769e+000dB,-1.73547634600717e+002°)
1.47921055011641e+002	(-7.71509949268174e+000dB,-1.73591088207310e+002°)
1.48262048260177e+002	(-7.70492403459289e+000dB,-1.73634890123357e+002°)
1.48603827579334e+002	(-7.69480406407734e+000dB,-1.73679038089976e+002°)
1.48946394781191e+002	(-7.68473969820525e+000dB,-1.73723529854795e+002°)
1.49289751682007e+002	(-7.67473105274724e+000dB,-1.73768363171899e+002°)
1.49633900102224e+002	(-7.66477824220584e+000dB,-1.73813535801716e+002°)
1.49978841866484e+002	(-7.65488137982608e+000dB,-1.73859045511072e+002°)
1.50324578803634e+002	(-7.64504057760297e+000dB,-1.73904890073105e+002°)
1.50671112746737e+002	(-7.63525594631186e+000dB,-1.73951067267132e+002°)
1.51018445533080e+002	(-7.62552759550642e+000dB,-1.73997574878770e+002°)
1.51366579004188e+002	(-7.61585563354219e+000dB,-1.74044410699749e+002°)
1.51715515005830e+002	(-7.60624016758089e+000dB,-1.74091572527967e+002°)
1.52065255388030e+002	(-7.59668130362449e+000dB,-1.74139058167362e+002°)
1.52415802005076e+002	(-7.58717914650116e+000dB,-1.74186865427919e+002°)
1.52767156715531e+002	(-7.57773379989361e+000dB,-1.74234992125625e+002°)
1.53119321382244e+002	(-7.56834536636031e+000dB,-1.74283436082348e+002°)
1.53472297872357e+002	(-7.55901394733537e+000dB,-1.74332195125904e+002°)
1.53826088057315e+002	(-7.54973964313543e+000dB,-1.74381267089954e+002°)
1.54180693812879e+002	(-7.54052255298520e+000dB,-1.74430649813953e+002°)
1.54536117019133e+002	(-7.53136277503504e+000dB,-1.74480341143054e+002°)
1.54892359560497e+002	(-7.52226040635342e+000dB,-1.74530338928224e+002°)
1.55249423325731e+002	(-7.51321554294980e+000dB,-1.74580641026015e+002°)
1.55607310207954e+002	(-7.50422827978975e+000dB,-1.74631245298592e+002°)
1.55966022104645e+002	(-7.49529871079482e+000dB,-1.74682149613750e+002°)
1.56325560917659e+002	(-7.48642692887051e+000dB,-1.74733351844754e+002°)
1.56685928553235e+002	(-7.47761302590545e+000dB,-1.74784849870344e+002°)
1.57047126922007e+002	(-7.46885709278002e+000dB,-1.74836641574708e+002°)
1.57409157939013e+002	(-7.46015921938727e+000dB,-1.74888724847432e+002°)
1.57772023523704e+002	(-7.45151949463329e+000dB,-1.74941097583419e+002°)
1.58135725599958e+002	(-7.44293800646004e+000dB,-1.74993757682850e+002°)
1.58500266096087e+002	(-7.43441484184410e+000dB,-1.75046703051176e+002°)
1.58865646944849e+002	(-7.42595008680684e+000dB,-1.75099931599046e+002°)
1.59231870083456e+002	(-7.41754382644083e+000dB,-1.75153441242208e+002°)
1.59598937453588e+002	(-7.40919614489770e+000dB,-1.75207229901614e+002°)
1.59966851001398e+002	(-7.40090712540869e+000dB,-1.75261295503167e+002°)
1.60335612677528e+002	(-7.39267685029509e+000dB,-1.75315635977881e+002°)
1.60705224437116e+002	(-7.38450540097673e+000dB,-1.75370249261678e+002°)
1.61075688239806e+002	(-7.37639285797936e+000dB,-1.75425133295405e+002°)
1.61447006049760e+002	(-7.36833930094177e+000dB,-1.75480286024826e+002°)
1.61819179835669e+002	(-7.36034480863230e+000dB,-1.75535705400480e+002°)
1.62192211570761e+002	(-7.35240945894737e+000dB,-1.75591389377750e+002°)
1.62566103232812e+002	(-7.34453332892734e+000dB,-1.75647335916715e+002°)
1.62940856804160e+002	(-7.33671649477088e+000dB,-1.75703542982144e+002°)
1.63316474271711e+002	(-7.32895903181548e+000dB,-1.75760008543528e+002°)
1.63692957626950e+002	(-7.32126101458948e+000dB,-1.75816730574862e+002°)
1.64070308865956e+002	(-7.31362251678273e+000dB,-1.75873707054793e+002°)
1.64448529989407e+002	(-7.30604361127103e+000dB,-1.75930935966381e+002°)
1.64827623002593e+002	(-7.29852437012088e+000dB,-1.75988415297263e+002°)
1.65207589915428e+002	(-7.29106486459682e+000dB,-1.76046143039437e+002°)
1.65588432742459e+002	(-7.28366516517140e+000dB,-1.76104117189325e+002°)
1.65970153502877e+002	(-7.27632534153204e+000dB,-1.76162335747626e+002°)
1.66352754220526e+002	(-7.26904546258208e+000dB,-1.76220796719399e+002°)
1.66736236923919e+002	(-7.26182559645225e+000dB,-1.76279498113914e+002°)
1.67120603646242e+002	(-7.25466581052016e+000dB,-1.76338437944640e+002°)
1.67505856425369e+002	(-7.24756617139403e+000dB,-1.76397614229255e+002°)
1.67891997303872e+002	(-7.24052674492872e+000dB,-1.76457024989527e+002°)
1.68279028329031e+002	(-7.23354759624534e+000dB,-1.76516668251277e+002°)
1.68666951552847e+002	(-7.22662878972487e+000dB,-1.76576542044391e+002°)
1.69055769032050e+002	(-7.21977038900526e+000dB,-1.76636644402742e+002°)
1.69445482828111e+002	(-7.21297245701723e+000dB,-1.76696973364157e+002°)
1.69836095007255e+002	(-7.20623505595442e+000dB,-1.76757526970356e+002°)
1.70227607640467e+002	(-7.19955824731730e+000dB,-1.76818303266902e+002°)
1.70620022803510e+002	(-7.19294209188624e+000dB,-1.76879300303212e+002°)
1.71013342576928e+002	(-7.18638664974193e+000dB,-1.76940516132501e+002°)
1.71407569046066e+002	(-7.17989198027761e+000dB,-1.77001948811645e+002°)
1.71802704301071e+002	(-7.17345814219322e+000dB,-1.77063596401274e+002°)
1.72198750436912e+002	(-7.16708519350432e+000dB,-1.77125456965680e+002°)
1.72595709553386e+002	(-7.16077319154292e+000dB,-1.77187528572751e+002°)
1.72993583755130e+002	(-7.15452219298730e+000dB,-1.77249809293927e+002°)
1.73392375151635e+002	(-7.14833225383084e+000dB,-1.77312297204191e+002°)
1.73792085857252e+002	(-7.14220342941390e+000dB,-1.77374990382060e+002°)
1.74192717991208e+002	(-7.13613577441314e+000dB,-1.77437886909422e+002°)
1.74594273677614e+002	(-7.13012934286626e+000dB,-1.77500984871645e+002°)
1.74996755045479e+002	(-7.12418418814654e+000dB,-1.77564282357446e+002°)
1.75400164228718e+002	(-7.11830036300398e+000dB,-1.77627777458856e+002°)
1.75804503366168e+002	(-7.11247791954165e+000dB,-1.77691468271201e+002°)
1.76209774601594e+002	(-7.10671690922768e+000dB,-1.77755352893084e+002°)
1.76615980083704e+002	(-7.10101738291393e+000dB,-1.77819429426289e+002°)
1.77023121966158e+002	(-7.09537939081897e+000dB,-1.77883695975787e+002°)
1.77431202407583e+002	(-7.08980298254626e+000dB,-1.77948150649700e+002°)
1.77840223571581e+002	(-7.08428820709010e+000dB,-1.78012791559203e+002°)
1.78250187626740e+002	(-7.07883511282216e+000dB,-1.78077616818568e+002°)
1.78661096746650e+002	(-7.07344374752142e+000dB,-1.78142624545092e+002°)
1.79072953109910e+002	(-7.06811415836384e+000dB,-1.78207812859005e+002°)
1.79485758900141e+002	(-7.06284639192285e+000dB,-1.78273179883498e+002°)
1.79899516305998e+002	(-7.05764049417695e+000dB,-1.78338723744710e+002°)
1.80314227521182e+002	(-7.05249651052420e+000dB,-1.78404442571609e+002°)
1.80729894744451e+002	(-7.04741448576939e+000dB,-1.78470334495991e+002°)
1.81146520179631e+002	(-7.04239446413683e+000dB,-1.78536397652471e+002°)
1.81564106035628e+002	(-7.03743648927906e+000dB,-1.78602630178404e+002°)
1.81982654526441e+002	(-7.03254060426202e+000dB,-1.78669030213861e+002°)
1.82402167871173e+002	(-7.02770685159015e+000dB,-1.78735595901607e+002°)
1.82822648294041e+002	(-7.02293527320261e+000dB,-1.78802325387040e+002°)
1.83244098024391e+002	(-7.01822591046332e+000dB,-1.78869216818211e+002°)
1.83666519296707e+002	(-7.01357880418709e+000dB,-1.78936268345700e+002°)
1.84089914350625e+002	(-7.00899399462219e+000dB,-1.79003478122644e+002°)
1.84514285430943e+002	(-7.00447152147009e+000dB,-1.79070844304706e+002°)
1.84939634787635e+002	(-7.00001142387844e+000dB,-1.79138365049965e+002°)
1.85365964675860e+002	(-6.99561374044773e+000dB,-1.79206038518984e+002°)
1.85793277355978e+002	(-6.99127850923182e+000dB,-1.79273862874712e+002°)
1.86221575093557e+002	(-6.98700576774149e+000dB,-1.79341836282459e+002°)
1.86650860159389e+002	(-6.98279555295718e+000dB,-1.79409956909852e+002°)
1.87081134829501e+002	(-6.97864790131548e+000dB,-1.79478222926841e+002°)
1.87512401385167e+002	(-6.97456284871869e+000dB,-1.79546632505615e+002°)
1.87944662112918e+002	(-6.97054043054625e+000dB,-1.79615183820597e+002°)
1.88377919304559e+002	(-6.96658068164349e+000dB,-1.79683875048399e+002°)
1.88812175257175e+002	(-6.96268363633577e+000dB,-1.79752704367811e+002°)
1.89247432273149e+002	(-6.95884932842156e+000dB,-1.79821669959722e+002°)
1.89683692660170e+002	(-6.95507779118041e+000dB,-1.79890770007145e+002°)
1.90120958731247e+002	(-6.95136905737551e+000dB,-1.79960002695112e+002°)
1.90559232804721e+002	(-6.94772315925560e+000dB,1.79970633789280e+002°)
1.90998517204277e+002	(-6.94414012855627e+000dB,1.79901141256948e+002°)
1.91438814258959e+002	(-6.94061999650581e+000dB,1.79831521516886e+002°)
1.91880126303177e+002	(-6.93716279381885e+000dB,1.79761776376086e+002°)
1.92322455676723e+002	(-6.93376855070748e+000dB,1.79691907639732e+002°)
1.92765804724784e+002	(-6.93043729687913e+000dB,1.79621917111066e+002°)
1.93210175797953e+002	(-6.92716906154638e+000dB,1.79551806591548e+002°)
1.93655571252240e+002	(-6.92396387341348e+000dB,1.79481577880801e+002°)
1.94101993449088e+002	(-6.92082176069143e+000dB,1.79411232776723e+002°)
1.94549444755383e+002	(-6.91774275109631e+000dB,1.79340773075443e+002°)
1.94997927543467e+002	(-6.91472687185172e+000dB,1.79270200571387e+002°)
1.95447444191152e+002	(-6.91177414968857e+000dB,1.79199517057312e+002°)
1.95897997081730e+002	(-6.90888461085101e+000dB,1.79128724324347e+002°)
1.96349588603987e+002	(-6.90605828109290e+000dB,1.79057824161995e+002°)
1.96802221152217e+002	(-6.90329518568116e+000dB,1.78986818358157e+002°)
1.97255897126232e+002	(-6.90059534940768e+000dB,1.78915708699252e+002°)
1.97710618931377e+002	(-6.89795879656412e+000dB,1.78844496970068e+002°)
1.98166388978543e+002	(-6.89538555098598e+000dB,1.78773184954018e+002°)
1.98623209684176e+002	(-6.89287563600692e+000dB,1.78701774433000e+002°)
1.99081083470295e+002	(-6.89042907450053e+000dB,1.78630267187482e+002°)
1.99540012764500e+002	(-6.88804588885244e+000dB,1.78558664996541e+002°)
1.99999999999990e+002	(-6.88572610098165e+000dB,1.78486969637899e+002°)
2.00461047615569e+002	(-6.88346973233301e+000dB,1.78415182887919e+002°)
2.00923158055668e+002	(-6.88127680387438e+000dB,1.78343306521659e+002°)
2.01386333770350e+002	(-6.87914733611356e+000dB,1.78271342312910e+002°)
2.01850577215326e+002	(-6.87708134907917e+000dB,1.78199292034194e+002°)
2.02315890851969e+002	(-6.87507886234478e+000dB,1.78127157456850e+002°)
2.02782277147325e+002	(-6.87313989500838e+000dB,1.78054940350980e+002°)
2.03249738574128e+002	(-6.87126446570676e+000dB,1.77982642485559e+002°)
2.03718277610813e+002	(-6.86945259261401e+000dB,1.77910265628396e+002°)
2.04187896741525e+002	(-6.86770429344110e+000dB,1.77837811546237e+002°)
2.04658598456140e+002	(-6.86601958543814e+000dB,1.77765282004713e+002°)
2.05130385250271e+002	(-6.86439848539466e+000dB,1.77692678768452e+002°)
2.05603259625284e+002	(-6.86284100964422e+000dB,1.77620003601015e+002°)
2.06077224088312e+002	(-6.86134717406075e+000dB,1.77547258265021e+002°)
2.06552281152268e+002	(-6.85991699406287e+000dB,1.77474444522098e+002°)
2.07028433335858e+002	(-6.85855048461215e+000dB,1.77401564132965e+002°)
2.07505683163591e+002	(-6.85724766021504e+000dB,1.77328618857419e+002°)
2.07984033165801e+002	(-6.85600853492677e+000dB,1.77255610454389e+002°)
2.08463485878650e+002	(-6.85483312234670e+000dB,1.77182540681955e+002°)
2.08944043844149e+002	(-6.85372143562575e+000dB,1.77109411297396e+002°)
2.09425709610169e+002	(-6.85267348746033e+000dB,1.77036224057167e+002°)
2.09908485730453e+002	(-6.85168929010409e+000dB,1.76962980717019e+002°)
2.10392374764633e+002	(-6.85076885535110e+000dB,1.76889683031893e+002°)
2.10877379278240e+002	(-6.84991219455149e+000dB,1.76816332756090e+002°)
2.11363501842720e+002	(-6.84911931860959e+000dB,1.76742931643173e+002°)
2.11850745035446e+002	(-6.84839023798061e+000dB,1.76669481446129e+002°)
2.12339111439733e+002	(-6.84772496267253e+000dB,1.76595983917252e+002°)
2.12828603644852e+002	(-6.84712350224949e+000dB,1.76522440808282e+002°)
2.13319224246040e+002	(-6.84658586582554e+000dB,1.76448853870377e+002°)
2.13810975844520e+002	(-6.84611206208042e+000dB,1.76375224854164e+002°)
2.14303861047510e+002	(-6.84570209923768e+000dB,1.76301555509752e+002°)
2.14797882468237e+002	(-6.84535598508856e+000dB,1.76227847586769e+002°)
2.15293042725955e+002	(-6.84507372696981e+000dB,1.76154102834375e+002°)
2.15789344445954e+002	(-6.84485533178529e+000dB,1.76080323001318e+002°)
2.16286790259576e+002	(-6.84470080599410e+000dB,1.76006509835956e+002°)
2.16785382804229e+002	(-6.84461015561101e+000dB,1.75932665086228e+002°)
2.17285124723401e+002	(-6.84458338621273e+000dB,1.75858790499768e+002°)
